language,text,source
Amharic,"ከደ/ምጥማቅ መግቢያ በር ትይዩ፣ በመንደሮች አናት ተሻግሮ የምትታየው አምባ ""ጻድቃኔ"" በመባል የምትጠራው መንፈሳዊ መካን (ዋሻ) ናት፡፡ አሁን የምንሄድበትን ውቅር ቤተ መቅደስ (ከዚህም አልፎ የሚገኘውን የሠሩት በዚህች መንፈሳዊት መካን የነበሩ አባትና ወጣቶች ናቸው፡፡",glot500
Amharic,እ.ኤ.አ በ2015 የዓለም ጤና ጥበቃ ድርጅት ዘገባ ከሆነ በኢትዮጵያ እ.ኤ.አ ከ2000-2012 ድረስ በሁለቱም ጾታዎች በህይወት የመቆየት ጊዜ/life expectancy በ13 ዓመታት ጨምሯል፡፡ በዓለም ጤና ጥበቃ ድርጀት ተነጻጻሪ ቀጣና አማካይ ጭማሪው በዚያው ጊዜ 7 ዓመት ነበር፡፡ ይኸ እንዴት ሊሆን ቻለ? ዘ-ህወሀት እራሱን ጥሩ ለማስመሰል ማንም ኢትዮጵያዊ እውነቱን ፈልፍሎ ዘልቆ በመግባት ሸፍጣቸውን በማጋለጥ ለህዝብ ይፋ ያደርግብናል ብለው እንደማያስቡ ሙሉ እምነቱ ስላላቸው አህዞችን ይፈበርካል፣ በቶፋ ውስጥም እየቀቀለ ያወጣል፡፡,glot500
Amharic,"አማርኛ BBC News, አማርኛወደ ዋናው ይዘት ይለፉ ክፍሎች ዜና ኢትዮጵያ ቪዲዮ በጣም የተወደዱ ዜና ኢትዮጵያ ቪዲዮ በጣም የተወደዱ ለጥቁር አሜሪካዊው ጆርጅ ፍሎይድ ደማቅ ሽኝት ተደረገ 5 ሰኔ 2020 የፎቶው ባለመብት, Reuters የምስሉ መግለጫ, ለጆርጅ ፍሎይድ በተደረገው መታሰቢያ ላይ በመቶዎች የሚቆጠሩ ሰዎች ተገኝተዋል በነጭ ፖሊስ በግፍ ለተገደለው ጥቁር አሜሪካዊ ጆርጅ ፍሎይድ ደማቅ የሽኝት ሥነ ሥርዓት ተደርጎለታል። ስመ ጥር የጥቁር መብት ተሟጋቾች በሥነ ሥርዓቱ ላይ ንግግር አድርገዋል። የጆርጅ ፍሎይድ ቤተሰብ ጠበቃ ""ደንበኛዬን ለሞት ያበቃው የኮሮናቫይረስ ወረርሽኝ ነው ይላሉ፤ በዘረኝነት ወረርሽኝ መሞቱን ማን በነገራቸው.",glot500
Amharic,"ከ 90s ጀምሮ ስለ ማርች ማስተዋወቂያና ቴክኖሎጂን ማሳወቅ, ላሪ ቤኬር ዛሬውኑ በፎቶግራፊ እና በቪዲዮ ውስጥ ከሚታወቁ እጅግ በጣም የታወቁ የቴክኖሎጂ ኤክስፐርትዎች አንዱ ነው. ሌሪ NAB ማሳያንም ሆነ ሌሎች ኢንዱስትሪዎች የንግድ ትርኢቶችን በማስተዋወቅ እና በመሳሰሉት የወቅቱ ቃለመጠይቆች አማካይነት የዩ.ኤስ. የቪዲዮ ግንኙነቶችን በተመለከተ የአለማቀፍ መሪ የቴክኖሎጂ ኩባንያዎች አማካሪ በመሆን እና በሺዎች የሚቆጠሩ የግዢ ውሳኔዎችን መርቷል. ላሪ በካናዳ ዩኤስኤ, ቤን ኤች ኤ, ፎቶ, ሳዮ እና ኬልቢ አንድ የተሰኘውን ቪዲዮ በመጥቀስ በካሜራ ላይ ተካፋይነታቸውን አሰማ. Larry በርካታ የቴክኖሎጂ ተኮር ስልጠናዎችን እና ቪዲዮዎችን ሲገመግሙ, የእርሱ የቅርብ አድማጮች ቀላል የቪድዮ ማምረቻዎችን በአነስተኛ የመስመር ላይ የቤት ውስጥ ስራ አስመስሎ በተሰራው የሎጅ የመስመር ላይ ትምህርቶች አማካኝነት ይማራሉ. በዚያው ሚና ላይ ላሪ ስራ ፈጣሪዎች እና ዋና ሥራ አስፈፃሚዎች ስለ ካሜራ መገኘታቸው እና በድር ላይ የተመሰረቱ የቪዲዮ ግንኙነቶችን በተመለከተ አሰልጣኝ ናቸው.",glot500
Amharic,በኔ ምልከታ ሃሳባውያን ተወግደው ነው የከረሙት ወይም በየራሳቸው ምሽግ ተከተው ነው የሚኖሩት፡፡ ወይም ደግሞ እዚያው በትምህርት አካዳሚያቸው ነው የሚነጋገሩት የሚወያዩት እንጂ ለብዙኃኑ አይደርሱም:: የእነሱን ሃሳብ የሚያውቀው ከእነሱ ጋር የተነጋገረ ወይም በነሱ ደረጃ ያለ ብቻ ነው:: ሃሳባቸው በማህበረሰቡ ውስጥ ያለውን ቦታ አናየውም፡፡ በርግጥ አሉ ግን ጥቂት ናቸው፤ መጫወቻቸውም ቢሆን በራሳቸው ሜዳ ውስጥ ብቻ ተቀንብቦ ቀርቷል፡፡,glot500
Amharic,ሌላም ተጨማሪ ጉዳይ አለ፡፡ እድሜ ለክፉ አማካሪዎቻቸውና ከሁሉም ይልቅ ደግሞ ምስጋና ለማይጨበጠውና ለቅዥት አስተሳሰባቸው ይሁንና፣ የሊቢያው አምባገነን ኮሎኔል ሙአመር ጋዳፊ፤ በስልጣን በዘለቁበት አብዛኛው ዓመታት፣ ያለ ሌላ የውጪ ግፊትና ተጽእኖ ራሳቸውን በራሳቸው ከተቀረው አለም ለይተውና አግልለው የኖሩ፣ በቅጡ ለመግለጽ እጅግ አስቸጋሪ የሆኑ መሪ ነበሩ፡፡ ከተቀረው አለም በተሻለ እንደ ወገን ሊያያቸው ይችላል በሚባለው የመካከለኛው ምስራቅ ያሉ የአረብ ሀገራት መሪዎችም ለጋዳፊ ያላቸውን ጥላቻ በግልጽም ይሁን በሹክሹክታ ለዘመናት ሲገልፁት የኖሩ በመሆኑ፣ የህዝባዊው አመጽ እሳት ከትሪፖሊ አልፎ የትውልድ ከተማቸውንና የመጨረሻ መሸሸጊያ ያደረጓትን ሲርትን መለብለብ ሲጀምርም እንኳን፣ የመታደጊያ እጁን የዘረጋላቸው “አላህ በወጉ ይግደልህ” ያላቸው እንኳ አልነበረም፡፡,glot500
Amharic,ii. የመለያ አጠቃቀም። እንደነቃ ለማቆየት የ Microsoft መለያዎን መጠቀም አለብዎ። ይህ ማለት የአገልግሎቶቹን የሚከፈልባቸው ክፍሎች የተሰጠ በተለየ ካልተደነገገ መሰረት የ Microsoft መለያዎንና ተዛማጅ አገልግሎቶችን እንደነቁ ለማቆየት ቢያንስ በአምስት አመት ጊዜ ውስጥ ቢያንስ አንድ ጊዜ በመለያ መግባት አለብዎ። በዚህ በተጠቀሰው ጊዜ ውስጥ በመለያ ካልገቡ የ Microsoft መለያዎ ንቁ እንዳልሆነ እንወስደውና እንዘጋዋለን። የተዘጋ የ Microsoft መለያ ስለሚያስከትላቸው ነገሮች ለማየት ክፍል 4(ሀ)(iv)(2) ይመልከቱ። ወደ Outlook.com የገቢ መልእክት ሳጥንዎና OneDrive (ለየብቻ) ቢያንስ በአመት አንድ ጊዜ በመለያ መግባት አለብዎ። አለበለዚያ የ Outlook.com የገቢ መልእክት ሳጥንዎንና የእርስዎንOneDrive እንዘጋልዎታለን። ከMicrosoft መለያዎ ጋር የተቆራኘውን የተጫዋች መለያ ለማቆየት ወደ Xbox አገልግሎቶች (በክፍል 13(ሀ)(i) ውስጥ ተተንትነዋል) ቢያንስ በአምስት አመት ውስጥ አንድ ገዜ በመለያ መግባት አለብዎ። የ Microsoft መለያዎ ወይም Skype መለያዎ በሶስተኛ ወገን በማታለል መልኩ ጥቅም ላይ እየዋለ እንደሆነ (ለምሳሌ መለያዎ ተሰርቆ) ከጠረጠርን Microsoft መለያዎን መልሰው እስኪጠይቁ ድረስ ሊያግደው ይችላል። በተፈጠረው ችግር ላይ በመመስረት ከእርስዎ ይዘት ውስጥ የተወሰነውን ወይም ሁሉንም እንድናግድ ልንጠየቅ እንችላለን። የ Microsoft መለያዎን አጠቃቀም ላይ ችግር እያጋጠመዎ ከሆነ እባክዎ ይህንን ድሕረ ገፅ ይጎብኙ: http://go.microsoft.com/fwlink/?LinkId=238656። የ Skype መለያዎን ለማስተዳደር ወደ www.skype.com “በመለያ መግባት” አለብዎ።,glot500
Amharic,መሪዎቹ ከሚወያዩባቸው ቁልፍ አጀንዳዎች መካከል በሩዋንዳው ፕሬዚዳንት ፖል ካጋሜ አማካይነት በመከናወን ላይ ያለውን የኅብረቱን አሠራር የማሻሻል ጉዳይ ዋነኛው ነው፡፡,glot500
Amharic,"ለንደን ውስጥ, በአሁኑ ጊዜ የዩስታስታር ባቡሮች ተነስተው ደርሰዋል ሴንት ፓናስስ ዓለም አቀፍ ጣቢያ, በሰሜን ከለንደን ከተማ መሃል. ከዚህ በፊት 2007, ለንደን ውስጥ ወደ ዋተርሎ ጣቢያን ለመድረስ የሚያገለግሉ የዩሮስታር ባቡሮች.",glot500
Amharic,"ራስ ማሞቂያዎች , ኢንዱስትሪ ቦይለር , ከባድ ኦይል የእንፋሎት ቦይለር ሽያጭ ያህል , 1 ቶን ጋዝ የእንፋሎት ቦይለር , 2 Ton Lng Steam Boiler, የእንፋሎት ቦይለር ናፍጣ አሰራጭቷል ,",glot500
Amharic,« ኢትዮጵያ ከወጪ ንግድ 2 ነጥብ 5 ቢሊዮን ዶላር አገኘች የውጭ ምንዛሬ ጥቁር ገበያን በመከላከል ረገድ የመጣው ለውጥ ተጠናክሮ ሊቀጥል ይገባዋል- የመንግስት ኮሙዩኒኬሽን ጉዳዮች ጽህፈት ቤት »,glot500
Amharic,በአሁኑ ወቅት በደቡብ ምዕራብ ኢትዮጵያ ያለውን የውሃ ሀብት እንዳለ ለማቆየትና ደኖች የተጠበቁ እንዲሆን የመሬት አስተዳደር ስርዓቱ በአካባቢው ኅብረተሰብና በአንዳንድ መንግስታዊ ባልሆኑ ድርጅቶች ዕገዛ መከናወኑ የተሻለ ውጤት እየተገኘበት ይገኛል። በተለይም አዝዕርቶችን በማፈራረቅ መዝራት ውሃ ወደ መሬት ሰርጐ እንዲገባ የሚያስችሉ የቬቲቫር ዝርያ ያላቸውን ስሮች መትከሉና መንከባከቡ ውጤት እያስገኘ ይገኛል። በአጠቃላይ የአየር ንብረት ለውጥና የሙቀት መጨመር የሀገራችንን የእርሻ ኢኮኖሚ እየጐላ ባለበትና የምግብ ዋስትናን ማረጋገጥን እየተፈታተነ ባለበት ረግረጋማና ርጥበት አዘል መሬቶችን በአግባቡ መያዝና መንከባከብ ወሳኝ ነው። በይበልጥ ግን ፖሊሲ ቀርጾ ወደተግባር መግባት አስፈላጊ በመሆኑ የመንግስትን ትኩረት ይሻል።	ይምረጡ,glot500
Amharic,"ብርድ & ሱሊቫን ዎቹ Sriram Venkatraman መሠረት, በዚያ መኪና የመነጩ 50 በተደጋጋሚ ጥቅም ላይ ውሂብ ነጥቦች ናቸው, እና ይህ ቁጥር በሚቀጥሉት 5 ወይም 6 ዓመት ውስጥ እንደ ብዙ 200 ሆኖ ወደ የሚፈነዱ ይጠበቃል. እዚህ መኪና መከታተል የሚችሉ አንዳንድ የውሂብ ዓይነቶች ናቸው.",glot500
Amharic,ምዕራፍ ፩፤ ጌታዬ ኢየሱስ ክርስቶስ ሆይ፥ በፊቴ የሕይወትን በር ክፈትልኝ። አንተ የሕይወትና የድኅነት በር ነህ፤ የሚያገኝህ በውስጣዊ ሰውነቱ ሕይወትን ያገኛል። ጌታዬ ኢየሱስ ክርስቶስ ሆይ፥ ንጹሑን የእግርህን ተረከዝ ታቅፈው ዘንድ፥ በእንባዋ ነጠብጣብ ታርሰው ዘንድ፥ ከእርሱም የሕይወትን መዓዛ ታሸት ዘንድ ለነፍሴ ስጣት። ለዓለማት ሕይወትን የምትሰጥ ፈውሰኝ፤ ፈቃድህን እንድፈጽም የበቃሁ አድርገኝ። የምትመግበኝ የአንተ ፈቃድ እንጂ የእኔ ፈቃድ አይሁን። ስለ እኛ በላከህ በአብ፥ ወደኛ ባወረደህ በፍቅርህ፥ ሥራዎችን ሁሉ በምታከናውንበትና በምትቀድስበት በመንፈስ ቅዱስ እለምንሃለሁ። ከአእምሮ በላይ በሆኑ ምሥጢራትህ የተሞላ፥ ንጹህና ቅዱስ መቅደስህ እሆን ዘንድ፥ በነፍሴና በሥጋዬ፥ በልቡናዬና በሕሊናዬ ቅድስናን ስጠኝ፤በወለደችህ፥ በእመቤታችን ማርያም እለምንሃለሁ፤ በተሸከመችህ ማኅፀን፥ በተሸከሙህ ጉልበቶች፥ ባቀፉህ ክንዶችህ፥ ባጠቡህ ጡቶች፥ ለእኔም ለኃጢአተኛው መጋቢ ረዳትና ጠባቂ ሁን አሜን።,glot500
Amharic,የመጀመርያው ሥዕል ዐፄ ኃይለ ሥላሴ ሕመምተኞችን ሲጎበኙ የሚያሳይ ሲሆን ሁለተኛው ሥዕል ደግሞ ሆስፒታሉ ሲከፈት፣ ከሆስፒታሉ በላይ ክንፉ አረንጓዴ ቢጫ ቀይ የሆነ መልአክ፤ በመካከል ላይም ዐፄ ኃይለ ሥላሴ የሆስፒታሉን መከፈት ሲያበሥሩ፤ ሕዝቡም ለሕክምና ወደ ሆስፒታሉ ሲሄድ የሚያሳይ ነው፡፡,glot500
Amharic,"የመጀመሪያው ቤት (ልኬቶች 215 ሜትር2 ምድር ቤት ጋር እና 2 ደረጃዎች) የተገነባው 1911 ፎቅ ከመሬት ወለል የኑሮ አራተኛ ላይ የንግድ ለማስተናገድ. በ 1990 ውስጥ, ቤት ሙሉ በሙሉ ከተደረገለት እና አንድ ቅጥያ ነበር 2 አውሮፕላን የሠራ (ልኬቶች 75 M2) የኮምፒውተር ኩባንያ ክፍል ለማድረግ.",glot500
Amharic,"""የጊዜ ሰሌዳው ፈታኝ ነበር, ነገር ግን በጋራው ውስጥ አብረን ሰርተናል እና ውጤቱ ውብ ነው"" በማለት ፊስታ ተናግሯል. ""እንደ መጀመሪያው ዘመን ያለፉትን እድገት ያሳያል, እንደ ቀለም ቀለም ያለው ሥራዬ የቀለም ጠባቂ መሆን ነው, ምስሉ በሁሉም ክፍሎች ውስጥ ወጥነት እንዳለው ያረጋግጣል. በዚህ ወቅት አዳዲሶቹ ዲ ፒዎች, በየግላቸው እያንዳንዳቸው የራሳቸው ማህተም, ቅጥ, ወይም ምልክት አላቸው, እና ግቤ በአሳሳዩ እይታ ውስጥ እነዚህ ክፍሎች እርስ በርስ እንዲጋጩ መርዳት ነው. """,glot500
Amharic,ኣብ መወዳእታ 30ታት ዕድሚኡ ዚርከብ ሲሜ ዚብሃል ምርዑው ሓው፡ ኣብ ማእከላይ ምብራቕ ጽቡቕ ደሞዝ ዘለዎ ስራሕ ስለ ዝረኸበ፡ ካብ ፊሊፒንስ ናብኡ ኸደ። ኣብኡ ኸሎ ድማ፡ ካብ ሓደ ሓላው ወረዳን ካብ መደረ ሓደ ኣባል ኣመሓዳሪ ኣካልን ብዝረኸቦ ምትብባዕ፡ ንየሆዋ ኣብ ህይወቱ ቐዳማይ ቦታ ኺህቦ ተደረኸ። “ንስራሐይ ምሕዳግ ዚብልዎ ሓሳብ ግና ኣመና ኣፍርሃኒ” በለ። ይኹን እምበር፡ ስራሑ ሓዲጉ ናብ ፊሊፒንስ ተመልሰ። ሎሚ ሲሜን ሂዲ ሰበይቱን፡ ኣብታ ኣብ ደቡባዊ ሸነኽ ፊሊፒንስ እትርከብ፡ ዳቮ ደል ሱር እትብሃል ሰፊሕ ክሊ ዘለዋን ነዚ ኽሊ እዚ ዚሽፍኑ ዝያዳ ሰበኽቲ መንግስቲ ኣምላኽ ዜድልዩላን ከተማ የገልግሉ ኣለዉ። ሲሜ ኸምዚ በለ፦ “ምልስ ኢለ ኽሓስቦ ኸለኹ፡ ነቲ ስራሐይ ከይስእን ዝነበረኒ ፍርሂ ኸሰንፎን ንየሆዋ ቐዳምነት ክህቦን ብምኽኣለይ፡ ሕጉስ እየ። ኣብ ህይወት፡ እቲ ንየሆዋ ዝበለጸ ብምሃብ ዚርከብ ዕግበት መወዳድርቲ የብሉን።”,glot500
Amharic,AbebeB wrote: በሌላው ጀግንነት መፎከር ይበልጥ ተጋለጠ፡፡ መለስ ዜናዊ የኦሮሞ ጀግኖችን የአማራ ብሮክራቶችን አሽነፍን ብሎ እቅጩን ሲናገር ለጊዜውም ቢሆን ልክ ነበር፡፡ ታዲያ ጅግና ማፈግፈጉና ደርጅቶ ሲመጣ አይጦችም ወደ ጉድጋዳቸው መመለሳቸው መሰረታዊ ሀቅ ነው፡፡ ቢሮክራቶችስ ወደ ቢሮአቸው የሚመለሱት በመሀል ሠፈራ ፕሮግራም ይሆን?,glot500
Amharic,በፓሪስ የሞተር ሾው ትርኢት ውስጥ የገንዘብ አለም ሁከት የሁሉም መሪዎች ራስ ነው። በጥቂት ወሮች ውስጥ ጭንቀቶች በከፍተኛ ሁኔታ ተለውጠዋል ፡፡ ከችግግሩ ለመላቀቅ የ PSA ወይም የሬኔል ሥራም ቢሆን ፡፡ አንድ ነገር እርግጠኛ ነው-ለገበያ ድርሻዎች የሚደረግ ውድድር ከእንግዲህ ጠቃሚ አይሆንም ፡፡,glot500
Amharic,"40:24 በእርግጥ, ያላቸውን አገዳ ቢሆን በተተከለበት, ወይም የተዘራውም, ወይም መሬት ላይ የተመሠረተ. እሱም በድንገት በመላ እነሱን ይነፋል አድርጓል, እነርሱም ደረቀ አድርገዋል, እና እንደ ዐውሎ ነፋስ ራቅ ገለባ እንደ ይሸከማል.",glot500
Amharic,(ኢ.ኤም.ኤፍ) ለ20ኛው የአለም ዋንጫ ማጣሪያ ኢትዮጵያ እና ናይጄርያ፤ ኦክቶበር 13፣ 2013 አዲስ አበባ ውስጥ ግጥሚያ ማድረጋቸው ይታወሳል። በዚህ ግጥሚያ ላይ በ24ኛው ደቂቃ ሳላዲን ሰኢድ ናይጄርያ ላይ ግብ አስቆጥሯል። ሆኖም ካሜሪናውያኑ ዳኛም ሆኑ የመስመር ዳኛው ግቧን አላጸደቋትም። ኢትዮጵያውያኑ የተነጠቁት የመጀመሪያ ግብ ነበር።,glot500
Amharic,ይህ ለእያንዳንዱ ሰው ለመኖርም ለመሞትም የተወሰነለት ጊዜና እንዴት እንደተወሰነለት ለማንም ሰው የማይታወቅና የተሰወረ ነው፡፡ ይህም ነገር ከቅዱሳን አነጋገር በግልጽ ታውቋል፡፡ ቅዱስ ዳዊት ‹‹የዘመኔን አነስተኛነት ንገረኝ›› በማለት የማያውቀውን ነገር ያውቅ ዘንድ ጠየቀ በሉቃስ 12፥20 ላይ የተጠቀሰው ባለጸጋ ብዙ ዘመን እኖራለሁ ብሎ ሲያስብ ‹‹አንተ ሰነፍ፣ በዚች ሌሊት ነፍስህን ከአንተ ሊወስዷት ይፈልጓታል፣ ይህ ያከማቸኸው ለማን ይሆናል?›› ተባለ፡፡ ጠቢቡ ሰሎሞንም በመንፈስ ቅዱስ ተመርቶ ‹‹ሰውም ጊዜውን አያውቅም›› አለ፡፡ (መክ 9፥12) ይስሐቅም ለልጁ ለኤሳው ‹‹እኔ አረጀሁ፣ የምሞትበትን ቀን አላውቅም›› አለ፡፡ (ዘፍ 27፥2),glot500
Amharic,ኧረረረረረረ ስነስርዓት የምን መንጫጫት ነው፡፡ እያንዳንዳችሁ መጀመሪያ አይናችሁ ውስጥ ያለውን ምሰሶ ….. ከዛዛ… ፡፡ ዳንኤልን ለቀቅ የራሳችሁን ኃላፊነት ጠበቅ!!!!!!!!!!!,glot500
